ID	Artist	Song	Link
8763	Redman	Lush Life	http://rap.genius.com/redman-lush-life-lyrics
8764	Redman	Stop This Train	http://rap.genius.com/redman-stop-this-train-lyrics
8765	Redman	Adagio	http://rap.genius.com/redman-adagio-lyrics
8766	Redman	Easy Living	http://rap.genius.com/redman-easy-living-lyrics
8767	Redman	Doll Is Mine	http://rap.genius.com/redman-doll-is-mine-lyrics
8768	Redman	Infant Eyes	http://rap.genius.com/redman-infant-eyes-lyrics
8769	Redman	Let It Be	http://rap.genius.com/redman-let-it-be-lyrics
8770	Redman	Final Hour	http://rap.genius.com/redman-final-hour-lyrics
8771	Redman	Last Glimpse of Gotham	http://rap.genius.com/redman-last-glimpse-of-gotham-lyrics
8772	Redman	Stardust	http://rap.genius.com/redman-stardust-lyrics
8773	Redman	Let Me Down Easy	http://rap.genius.com/redman-let-me-down-easy-lyrics
8774	Redman	Moritat (Mack the Knife)	http://rap.genius.com/redman-moritat-mack-the-knife-lyrics
8775	Redman	Never Let Me Go	http://rap.genius.com/redman-never-let-me-go-lyrics
8776	Redman	Soul Dance	http://rap.genius.com/redman-soul-dance-lyrics
8777	Redman	Act Natural	http://rap.genius.com/redman-act-natural-lyrics
8778	Redman	Mantra #5	http://rap.genius.com/redman-mantra-#5-lyrics
8779	Redman	Trinkle, Tinkle	http://rap.genius.com/redman-trinkle-tinkle-lyrics
8780	Redman	The Ocean	http://rap.genius.com/redman-the-ocean-lyrics
8781	Redman	East of the Sun (And West of the Sun)	http://rap.genius.com/redman-east-of-the-sun-and-west-of-the-sun-lyrics
8782	Redman	Soul Dance	http://rap.genius.com/redman-soul-dance-lyrics
8783	Redman	Sweet Nasty	http://rap.genius.com/redman-sweet-nasty-lyrics
8784	Redman	Chill	http://rap.genius.com/redman-chill-lyrics
8785	Redman	Neverend	http://rap.genius.com/redman-neverend-lyrics
8786	Redman	Jig-A-Jug [Live]	http://rap.genius.com/redman-jig-a-jug-[live]-lyrics
8787	Redman	Wish	http://rap.genius.com/redman-wish-lyrics
8788	Redman	The Birthday Song	http://rap.genius.com/redman-the-birthday-song-lyrics
8789	Redman	Hide and Seek	http://rap.genius.com/redman-hide-and-seek-lyrics
8790	Redman	Bronze	http://rap.genius.com/redman-bronze-lyrics
8791	Redman	Summertime	http://rap.genius.com/redman-summertime-lyrics
8792	Redman	Molten Soul	http://rap.genius.com/redman-molten-soul-lyrics
8793	Redman	Jazz Crimes	http://rap.genius.com/redman-jazz-crimes-lyrics
8794	Redman	The Long Way Home	http://rap.genius.com/redman-the-long-way-home-lyrics
8795	Redman	Oumou	http://rap.genius.com/redman-oumou-lyrics
8796	Redman	Still Pushin' That Rock	http://rap.genius.com/redman-still-pushin-that-rock-lyrics
8797	Redman	Can a Good Thing Last Forever?	http://rap.genius.com/redman-can-a-good-thing-last-forever-lyrics
8798	Redman	Boogielastic	no_search_results
8799	Redman	Unknowing	http://rap.genius.com/redman-unknowing-lyrics
8800	Redman	News from the Front	http://rap.genius.com/redman-news-from-the-front-lyrics
8801	Redman	Letting Go	http://rap.genius.com/redman-letting-go-lyrics
8802	Redman	The Birthday Song (Intro)	http://rap.genius.com/redman-the-birthday-song-intro-lyrics
8803	Redman	The Birthday Song	http://rap.genius.com/redman-the-birthday-song-lyrics
8804	Redman	Sweet Sorrow	http://rap.genius.com/redman-sweet-sorrow-lyrics
8805	Redman	Chill	http://rap.genius.com/redman-chill-lyrics
8806	Redman	Rejoice	http://rap.genius.com/redman-rejoice-lyrics
8807	Redman	Faith	http://rap.genius.com/redman-faith-lyrics
8808	Redman	Alone in the Morning	http://rap.genius.com/redman-alone-in-the-morning-lyrics
8809	Redman	Mischief	http://rap.genius.com/redman-mischief-lyrics
8810	Redman	Dialogue	http://rap.genius.com/redman-dialogue-lyrics
8811	Redman	The Oneness of Two (In Three)	http://rap.genius.com/redman-the-oneness-of-two-in-three-lyrics
8812	Redman	Past in the Present	http://rap.genius.com/redman-past-in-the-present-lyrics
8813	Redman	Obsession	http://rap.genius.com/redman-obsession-lyrics
8814	Redman	Headin' Home	http://rap.genius.com/redman-headin-home-lyrics
8815	LL Cool J	I Can't Live Without My Radio	http://rap.genius.com/Ll-cool-j-i-cant-live-without-my-radio-lyrics
8816	LL Cool J	You Can't Dance	http://rap.genius.com/Ll-cool-j-you-cant-dance-lyrics
8817	LL Cool J	Dear Yvette	http://rap.genius.com/Ll-cool-j-dear-yvette-lyrics
8818	LL Cool J	I Can Give You More	http://rap.genius.com/Ll-cool-j-i-can-give-you-more-lyrics
8819	LL Cool J	Dangerous	http://rap.genius.com/ll-cool-j-dangerous-lyrics
8820	LL Cool J	[Untitled Track]	not_searchable
8821	LL Cool J	Rock the Bells	http://rap.genius.com/ll-cool-j-rock-the-bells-lyrics
8822	LL Cool J	I Need a Beat	http://rap.genius.com/Ll-cool-j-i-need-a-beat-lyrics
8823	LL Cool J	That's a Lie	http://rap.genius.com/Ll-cool-j-thats-a-lie-lyrics
8824	LL Cool J	You'll Rock	http://rap.genius.com/Ll-cool-j-youll-rock-lyrics
8825	LL Cool J	I Want You	http://rap.genius.com/ll-cool-j-i-want-you-lyrics
8826	LL Cool J	I'm Bad	http://rap.genius.com/Ll-cool-j-im-bad-lyrics
8827	LL Cool J	Kanday	http://rap.genius.com/Ll-cool-j-kanday-lyrics
8828	LL Cool J	Get Down	http://rap.genius.com/ll-cool-j-get-down-lyrics
8829	LL Cool J	The Bristol Hotel	http://rap.genius.com/Ll-cool-j-the-bristol-hotel-lyrics
8830	LL Cool J	My Rhyme Ain't Done	http://rap.genius.com/ll-cool-j-my-rhyme-aint-done-lyrics
8831	LL Cool J	.357 - Break It on Down	http://rap.genius.com/ll-cool-j-357---break-it-on-down-lyrics
8832	LL Cool J	Go Cut Creator Go	http://rap.genius.com/Ll-cool-j-go-cut-creator-go-lyrics
8833	LL Cool J	The Breakthrough	http://rap.genius.com/ll-cool-j-the-breakthrough-lyrics
8834	LL Cool J	I Need Love	http://rap.genius.com/Ll-cool-j-i-need-love-lyrics
8835	LL Cool J	Ahh, Let's Get Ill	http://rap.genius.com/Ll-cool-j-ahh-lets-get-ill-lyrics
8836	LL Cool J	The Do Wop	http://rap.genius.com/Ll-cool-j-the-do-wop-lyrics
8837	LL Cool J	On the Ill Tip	http://rap.genius.com/ll-cool-j-on-the-ill-tip-lyrics
8838	LL Cool J	Droppin' Em	http://rap.genius.com/Ll-cool-j-droppin-em-lyrics
8839	LL Cool J	Smokin' Dopin'	http://rap.genius.com/Ll-cool-j-smokin-dopin-lyrics
8840	LL Cool J	Fast Peg	http://rap.genius.com/Ll-cool-j-fast-peg-lyrics
8841	LL Cool J	Clap Your Hands	http://rap.genius.com/ll-cool-j-clap-your-hands-lyrics
8842	LL Cool J	Nitro	http://rap.genius.com/ll-cool-j-nitro-lyrics
8843	LL Cool J	You're in My Heart	http://rap.genius.com/ll-cool-j-youre-in-my-heart-lyrics
8844	LL Cool J	I'm That Type of Guy	http://rap.genius.com/Ll-cool-j-im-that-type-of-guy-lyrics
8845	LL Cool J	Why Do You Think They Call It Dope?	http://rap.genius.com/Ll-cool-j-why-do-you-think-they-call-it-dope-lyrics
8846	LL Cool J	Going Back to Cali	http://rap.genius.com/ll-cool-j-going-back-to-cali-lyrics
8847	LL Cool J	It Gets No Rougher	http://rap.genius.com/Ll-cool-j-it-gets-no-rougher-lyrics
8848	LL Cool J	Big Ole Butt	http://rap.genius.com/Ll-cool-j-big-ole-butt-lyrics
8849	LL Cool J	One Shot at Love	http://rap.genius.com/Ll-cool-j-one-shot-at-love-lyrics
8850	LL Cool J	1-900 L.L. Cool J	http://rap.genius.com/Ll-cool-j-1-900-ll-cool-j-lyrics
8851	LL Cool J	Two Different Worlds	http://rap.genius.com/Ll-cool-j-two-different-worlds-lyrics
8852	LL Cool J	Jealous	http://rap.genius.com/ll-cool-j-jealous-lyrics
8853	LL Cool J	Jingling Baby	http://rap.genius.com/Ll-cool-j-jingling-baby-lyrics
8854	LL Cool J	Def Jam in the Motherland	http://rap.genius.com/Ll-cool-j-def-jam-in-the-motherland-lyrics
8855	LL Cool J	Change Your Ways	http://rap.genius.com/Ll-cool-j-change-your-ways-lyrics
8856	LL Cool J	The Boomin' System	http://rap.genius.com/Ll-cool-j-the-boomin-system-lyrics
8857	LL Cool J	Around the Way Girl	http://rap.genius.com/Ll-cool-j-around-the-way-girl-lyrics
8858	LL Cool J	Eat Em Up L Chill	http://rap.genius.com/Ll-cool-j-eat-em-up-l-chill-lyrics
8859	LL Cool J	Mr. Goodbar	http://rap.genius.com/Ll-cool-j-mr-goodbar-lyrics
8860	LL Cool J	Murdergram	http://rap.genius.com/ll-cool-j-murdergram-lyrics
8861	LL Cool J	Cheesy Rat Blues	http://rap.genius.com/Ll-cool-j-cheesy-rat-blues-lyrics
8862	LL Cool J	Farmers Blvd.	http://rap.genius.com/ll-cool-j-farmers-blvd-lyrics
8863	LL Cool J	Mama Said Knock You Out	http://rap.genius.com/Ll-cool-j-mama-said-knock-you-out-lyrics
8864	LL Cool J	Milky Cereal	http://rap.genius.com/Ll-cool-j-milky-cereal-lyrics
8865	LL Cool J	Jingling Baby	http://rap.genius.com/Ll-cool-j-jingling-baby-lyrics
8866	LL Cool J	To da Break of Dawn	http://rap.genius.com/Ll-cool-j-to-da-break-of-dawn-lyrics
8867	LL Cool J	6 Minutes of Pleasure	http://rap.genius.com/Ll-cool-j-6-minutes-of-pleasure-lyrics
8868	LL Cool J	Illegal Search	http://rap.genius.com/Ll-cool-j-illegal-search-lyrics
8869	LL Cool J	The Power of God	http://rap.genius.com/Ll-cool-j-the-power-of-god-lyrics
8870	LL Cool J	How I'm Comin'	http://rap.genius.com/Ll-cool-j-how-im-comin-lyrics
8871	LL Cool J	Buckin' Em Down	http://rap.genius.com/Ll-cool-j-buckin-em-down-lyrics
8872	LL Cool J	Stand by Your Man	http://rap.genius.com/Ll-cool-j-stand-by-your-man-lyrics
8873	LL Cool J	A Little Somethin'	http://rap.genius.com/ll-cool-j-a-little-somethin-lyrics
8874	LL Cool J	Pink Cookies in a Plastic Bag Getting Crushed by Buildings	http://rap.genius.com/ll-cool-j-pink-cookies-in-a-plastic-bag-getting-crushed-by-buildings-lyrics
8875	LL Cool J	Straight from Queens	http://rap.genius.com/Ll-cool-j-straight-from-queens-lyrics
8876	LL Cool J	Funkadelic Relic	http://rap.genius.com/Ll-cool-j-funkadelic-relic-lyrics
8877	LL Cool J	All We Got Left Is the Beat	http://rap.genius.com/Ll-cool-j-all-we-got-left-is-the-beat-lyrics
8878	LL Cool J	(NFA) No Frontin' Allowed	http://rap.genius.com/Ll-cool-j-nfa-no-frontin-allowed-lyrics
8879	LL Cool J	Back Seat	http://rap.genius.com/ll-cool-j-back-seat-lyrics
8880	LL Cool J	Soul Survivor	http://rap.genius.com/ll-cool-j-soul-survivor-lyrics
8881	LL Cool J	Ain't No Stoppin' This	http://rap.genius.com/Ll-cool-j-aint-no-stoppin-this-lyrics
8882	LL Cool J	Diggy Down	http://rap.genius.com/Ll-cool-j-diggy-down-lyrics
8883	LL Cool J	Crossroads	http://rap.genius.com/ll-cool-j-crossroads-lyrics
8884	LL Cool J	The Intro (Skit)	http://rap.genius.com/ll-cool-j-the-intro-skit-lyrics
8885	LL Cool J	Make It Hot	http://rap.genius.com/ll-cool-j-make-it-hot-lyrics
8886	LL Cool J	Hip Hop	http://rap.genius.com/ll-cool-j-hip-hop-lyrics
8887	LL Cool J	Hey Lover	http://rap.genius.com/Ll-cool-j-hey-lover-lyrics
8888	LL Cool J	Doin It	http://rap.genius.com/ll-cool-j-doin-it-lyrics
8889	LL Cool J	Life as...	http://rap.genius.com/ll-cool-j-life-as-lyrics
8890	LL Cool J	I Shot Ya	http://rap.genius.com/ll-cool-j-i-shot-ya-lyrics
8891	LL Cool J	Mr. Smith	http://rap.genius.com/Ll-cool-j-mr-smith-lyrics
8892	LL Cool J	No Airplay	http://rap.genius.com/Ll-cool-j-no-airplay-lyrics
8893	LL Cool J	Loungin	http://rap.genius.com/ll-cool-j-loungin-lyrics
8894	LL Cool J	Hollis to Hollywood	http://rap.genius.com/Ll-cool-j-hollis-to-hollywood-lyrics
8895	LL Cool J	God Bless	http://rap.genius.com/ll-cool-j-god-bless-lyrics
8896	LL Cool J	Get da Drop on 'Em	http://rap.genius.com/Ll-cool-j-get-da-drop-on-em-lyrics
8897	LL Cool J	Prelude (Skit)	http://rap.genius.com/ll-cool-j-prelude-skit-lyrics
8898	LL Cool J	I Shot Ya	http://rap.genius.com/ll-cool-j-i-shot-ya-lyrics
8899	LL Cool J	Phenomenon	http://rap.genius.com/ll-cool-j-phenomenon-lyrics
8900	LL Cool J	Candy	http://rap.genius.com/ll-cool-j-candy-lyrics
8901	LL Cool J	Starsky & Hutch	http://rap.genius.com/ll-cool-j-starsky-&-hutch-lyrics
8902	LL Cool J	Another Dollar	http://rap.genius.com/ll-cool-j-another-dollar-lyrics
8903	LL Cool J	Nobody Can Freak You	http://rap.genius.com/Ll-cool-j-nobody-can-freak-you-lyrics
8904	LL Cool J	Hot, Hot, Hot	http://rap.genius.com/ll-cool-j-hot-hot-hot-lyrics
8905	LL Cool J	4, 3, 2, 1	http://rap.genius.com/Ll-cool-j-4-3-2-1-lyrics
8906	LL Cool J	Wanna Get Paid	http://rap.genius.com/Ll-cool-j-wanna-get-paid-lyrics
8907	LL Cool J	Father	http://rap.genius.com/ll-cool-j-father-lyrics
8908	LL Cool J	Don't Be Late, Don't Come Too Soon	http://rap.genius.com/ll-cool-j-dont-be-late-dont-come-too-soon-lyrics
8909	LL Cool J	Intro	not_searchable
8910	LL Cool J	Imagine That	http://rap.genius.com/Ll-cool-j-imagine-that-lyrics
8911	LL Cool J	Back Where I Belong	http://rap.genius.com/Ll-cool-j-back-where-i-belong-lyrics
8912	LL Cool J	LL Cool J	http://rap.genius.com/ll-cool-j-ll-cool-j-lyrics
8913	LL Cool J	Take It Off	http://rap.genius.com/ll-cool-j-take-it-off-lyrics
8914	LL Cool J	Skit	not_searchable
8915	LL Cool J	Fuhgidabowdit	http://rap.genius.com/Ll-cool-j-fuhgidabowdit-lyrics
8916	LL Cool J	Farmers	http://rap.genius.com/ll-cool-j-farmers-lyrics
8917	LL Cool J	This Is Us	http://rap.genius.com/Ll-cool-j-this-is-us-lyrics
8918	LL Cool J	Can't Think	http://rap.genius.com/Ll-cool-j-cant-think-lyrics
8919	LL Cool J	Hello	http://rap.genius.com/ll-cool-j-hello-lyrics
8920	LL Cool J	You and Me	http://rap.genius.com/ll-cool-j-you-and-me-lyrics
8921	LL Cool J	Homicide	http://rap.genius.com/ll-cool-j-homicide-lyrics
8922	LL Cool J	U Can't F**k With Me	http://rap.genius.com/ll-cool-j-u-cant-fuck-with-me-lyrics
8923	LL Cool J	Queens Is	http://rap.genius.com/Ll-cool-j-queens-is-lyrics
8924	LL Cool J	The G.O.A.T.	http://rap.genius.com/ll-cool-j-the-goat-lyrics
8925	LL Cool J	Ill Bomb	http://rap.genius.com/ll-cool-j-ill-bomb-lyrics
8926	LL Cool J	M.I.S.S. I	http://rap.genius.com/ll-cool-j-miss-i-lyrics
8927	LL Cool J	Intro	not_searchable
8928	LL Cool J	Born to Love You	http://rap.genius.com/Ll-cool-j-born-to-love-you-lyrics
8929	LL Cool J	Luv U Better	http://rap.genius.com/Ll-cool-j-luv-u-better-lyrics
8930	LL Cool J	Paradise	http://rap.genius.com/ll-cool-j-paradise-lyrics
8931	LL Cool J	Fa Ha	http://rap.genius.com/Ll-cool-j-fa-ha-lyrics
8932	LL Cool J	Niggy Nuts	http://rap.genius.com/Ll-cool-j-niggy-nuts-lyrics
8933	LL Cool J	Amazin'	http://rap.genius.com/ll-cool-j-amazin-lyrics
8934	LL Cool J	Clockin' G's	http://rap.genius.com/Ll-cool-j-clockin-gs-lyrics
8935	LL Cool J	Lollipop	http://rap.genius.com/ll-cool-j-lollipop-lyrics
8936	LL Cool J	After School	http://rap.genius.com/ll-cool-j-after-school-lyrics
8937	LL Cool J	Throw Ya L's Up	http://rap.genius.com/Ll-cool-j-throw-ya-ls-up-lyrics
8938	LL Cool J	U Should	http://rap.genius.com/ll-cool-j-u-should-lyrics
8939	LL Cool J	10 Million Stars	http://rap.genius.com/Ll-cool-j-10-million-stars-lyrics
8940	LL Cool J	Mirror Mirror	http://rap.genius.com/ll-cool-j-mirror-mirror-lyrics
8941	LL Cool J	Big Mama (Unconditional Love)	http://rap.genius.com/Ll-cool-j-big-mama-unconditional-love-lyrics
8942	LL Cool J	Headsprung	http://rap.genius.com/Ll-cool-j-headsprung-lyrics
8943	LL Cool J	Rub My Back	http://rap.genius.com/Ll-cool-j-rub-my-back-lyrics
8944	LL Cool J	I'm About to Get Her	http://rap.genius.com/Ll-cool-j-im-about-to-get-her-lyrics
8945	LL Cool J	Move Somethin'	http://rap.genius.com/ll-cool-j-move-somethin-lyrics
8946	LL Cool J	Hush	http://rap.genius.com/ll-cool-j-hush-lyrics
8947	LL Cool J	Every Sip	http://rap.genius.com/Ll-cool-j-every-sip-lyrics
8948	LL Cool J	Shake It Baby	http://rap.genius.com/ll-cool-j-shake-it-baby-lyrics
8949	LL Cool J	Can't Explain It	http://rap.genius.com/Ll-cool-j-cant-explain-it-lyrics
8950	LL Cool J	Feel the Beat	http://rap.genius.com/Ll-cool-j-feel-the-beat-lyrics
8951	LL Cool J	Apple Cobbler	http://rap.genius.com/Ll-cool-j-apple-cobbler-lyrics
8952	LL Cool J	1 in the Morning	http://rap.genius.com/Ll-cool-j-1-in-the-morning-lyrics
8953	LL Cool J	It's LL and Santana	http://rap.genius.com/Ll-cool-j-its-ll-and-santana-lyrics
8954	LL Cool J	Control Myself	http://rap.genius.com/ll-cool-j-control-myself-lyrics
8955	LL Cool J	Favorite Flavor	http://rap.genius.com/Ll-cool-j-favorite-flavor-lyrics
8956	LL Cool J	Freeze	http://rap.genius.com/ll-cool-j-freeze-lyrics
8957	LL Cool J	Best Dress	http://rap.genius.com/ll-cool-j-best-dress-lyrics
8958	LL Cool J	Preserve the Sexy	http://rap.genius.com/Ll-cool-j-preserve-the-sexy-lyrics
8959	LL Cool J	What You Want	http://rap.genius.com/ll-cool-j-what-you-want-lyrics
8960	LL Cool J	I've Changed	http://rap.genius.com/Ll-cool-j-ive-changed-lyrics
8961	LL Cool J	Ooh Wee	http://rap.genius.com/ll-cool-j-ooh-wee-lyrics
8962	LL Cool J	#1 Fan	http://rap.genius.com/ll-cool-j-#1-fan-lyrics
8963	LL Cool J	Down the Aisle	http://rap.genius.com/Ll-cool-j-down-the-aisle-lyrics
8964	LL Cool J	We're Gonna Make It	http://rap.genius.com/ll-cool-j-were-gonna-make-it-lyrics
8965	LL Cool J	So Sick	http://rap.genius.com/ll-cool-j-so-sick-lyrics
8966	LL Cool J	Control Myself	http://rap.genius.com/ll-cool-j-control-myself-lyrics
8967	LL Cool J	It's Time for War	http://rap.genius.com/Ll-cool-j-its-time-for-war-lyrics
8968	LL Cool J	Old School New School	http://rap.genius.com/ll-cool-j-old-school-new-school-lyrics
8969	LL Cool J	Feel My Heart Beat	http://rap.genius.com/Ll-cool-j-feel-my-heart-beat-lyrics
8970	LL Cool J	Get Over Here	http://rap.genius.com/Ll-cool-j-get-over-here-lyrics
8971	LL Cool J	Baby	http://rap.genius.com/ll-cool-j-baby-lyrics
8972	LL Cool J	You Better Watch Me	http://rap.genius.com/Ll-cool-j-you-better-watch-me-lyrics
8973	LL Cool J	Cry	http://rap.genius.com/ll-cool-j-cry-lyrics
8974	LL Cool J	Baby	http://rap.genius.com/ll-cool-j-baby-lyrics
8975	LL Cool J	Rocking with the G.O.A.T.	http://rap.genius.com/Ll-cool-j-rocking-with-the-goat-lyrics
8976	LL Cool J	This Is Ring Tone M...	http://rap.genius.com/Ll-cool-j-this-is-ring-tone-m-lyrics
8977	LL Cool J	Like a Radio	http://rap.genius.com/Ll-cool-j-like-a-radio-lyrics
8978	LL Cool J	I Fall in Love	http://rap.genius.com/ll-cool-j-i-fall-in-love-lyrics
8979	LL Cool J	Ur Only a Customer	http://rap.genius.com/Ll-cool-j-ur-only-a-customer-lyrics
8980	LL Cool J	Mr. President	http://rap.genius.com/ll-cool-j-mr-president-lyrics
8981	LL Cool J	American Girl	http://rap.genius.com/ll-cool-j-american-girl-lyrics
8982	LL Cool J	Speedin on Da Highway/Exit 13	http://rap.genius.com/Ll-cool-j-speedin-on-da-highway-exit-13-lyrics
8983	LL Cool J	Come and Party with Me	http://rap.genius.com/Ll-cool-j-come-and-party-with-me-lyrics
8984	LL Cool J	We Rollin'	http://rap.genius.com/ll-cool-j-we-rollin-lyrics
8985	LL Cool J	Dear Hip Hop	http://rap.genius.com/ll-cool-j-dear-hip-hop-lyrics
8986	LL Cool J	Bath Salt	http://rap.genius.com/ll-cool-j-bath-salt-lyrics
8987	LL Cool J	Not Leaving You Tonight	http://rap.genius.com/Ll-cool-j-not-leaving-you-tonight-lyrics
8988	LL Cool J	New Love	http://rap.genius.com/ll-cool-j-new-love-lyrics
8989	LL Cool J	We Came to Party	http://rap.genius.com/Ll-cool-j-we-came-to-party-lyrics
8990	LL Cool J	Give Me Love	http://rap.genius.com/ll-cool-j-give-me-love-lyrics
8991	LL Cool J	Something About You (Love the World)	http://rap.genius.com/ll-cool-j-something-about-you-love-the-world-lyrics
8992	LL Cool J	Bartender Please	http://rap.genius.com/ll-cool-j-bartender-please-lyrics
8993	LL Cool J	Whaddup	http://rap.genius.com/Ll-cool-j-whaddup-lyrics
8994	LL Cool J	Between the Sheetz	http://rap.genius.com/ll-cool-j-between-the-sheetz-lyrics
8995	LL Cool J	Closer	http://rap.genius.com/ll-cool-j-closer-lyrics
8996	LL Cool J	Live for You	http://rap.genius.com/Ll-cool-j-live-for-you-lyrics
8997	LL Cool J	We're the Greatest	http://rap.genius.com/Ll-cool-j-were-the-greatest-lyrics
8998	Kendrick Lamar	Fuck Your Ethnicity	http://rap.genius.com/Kendrick-lamar-fuck-your-ethnicity-lyrics
8999	Kendrick Lamar	Hol' Up	http://rap.genius.com/Kendrick-lamar-hol-up-lyrics
9000	Kendrick Lamar	A.D.H.D	http://rap.genius.com/Kendrick-lamar-adhd-lyrics
9001	Kendrick Lamar	No Makeup (Her Vice)	http://rap.genius.com/Kendrick-lamar-no-makeup-her-vice-lyrics
9002	Kendrick Lamar	Tammy's Song (Her Evils)	http://rap.genius.com/Kendrick-lamar-tammys-song-her-evils-lyrics
9003	Kendrick Lamar	Chapter Six	http://rap.genius.com/Kendrick-lamar-chapter-six-lyrics
9004	Kendrick Lamar	Ronald Reagan Era (His Evils)	http://rap.genius.com/kendrick-lamar-ronald-reagan-era-his-evils-lyrics
9005	Kendrick Lamar	Poe Mans Dream (His Vice)	http://rap.genius.com/kendrick-lamar-poe-mans-dream-his-vice-lyrics
9006	Kendrick Lamar	The Spiteful Chant	http://rap.genius.com/Kendrick-lamar-the-spiteful-chant-lyrics
9007	Kendrick Lamar	Chapter Ten	http://rap.genius.com/Kendrick-lamar-chapter-ten-lyrics
9008	Kendrick Lamar	Keisha's Song (Her Pain)	http://rap.genius.com/Kendrick-lamar-keishas-song-her-pain-lyrics
9009	Kendrick Lamar	Rigamortis	http://rap.genius.com/kendrick-lamar-rigamortis-lyrics
9010	Kendrick Lamar	Kush & Corinthians (His Pain)	http://rap.genius.com/kendrick-lamar-kush-&-corinthians-his-pain-lyrics
9011	Kendrick Lamar	Members Only	http://rap.genius.com/kendrick-lamar-members-only-lyrics
9012	Kendrick Lamar	Ab-Soul's Outro	http://rap.genius.com/Kendrick-lamar-ab-souls-outro-lyrics
9013	Kendrick Lamar	Hiiipower	http://rap.genius.com/Kendrick-lamar-hiiipower-lyrics
9014	Kendrick Lamar	Sherane aka Master Splinter's Daughter	http://rap.genius.com/Kendrick-lamar-sherane-aka-master-splinters-daughter-lyrics
9015	Kendrick Lamar	Bitch, Don't Kill My Vibe	http://rap.genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics
9016	Kendrick Lamar	Backseat Freestyle	http://rap.genius.com/Kendrick-lamar-backseat-freestyle-lyrics
9017	Kendrick Lamar	The Art of Peer Pressure	http://rap.genius.com/Kendrick-lamar-the-art-of-peer-pressure-lyrics
9018	Kendrick Lamar	Money Trees	http://rap.genius.com/Kendrick-lamar-money-trees-lyrics
9019	Kendrick Lamar	Poetic Justice	http://rap.genius.com/Kendrick-lamar-poetic-justice-lyrics
9020	Kendrick Lamar	Good Kid	http://rap.genius.com/Kendrick-lamar-good-kid-lyrics
9021	Kendrick Lamar	m.A.A.d city	http://rap.genius.com/Kendrick-lamar-maad-city-lyrics
9022	Kendrick Lamar	Swimming Pools (Drank) [Extended Version]	http://rap.genius.com/kendrick-lamar-swimming-pools-drank-[extended-version]-lyrics
9023	Kendrick Lamar	Sing About Me, I'm Dying of Thirst	http://rap.genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-lyrics
9024	Kendrick Lamar	Real	http://rap.genius.com/kendrick-lamar-real-lyrics
9025	Kendrick Lamar	Compton	http://rap.genius.com/kendrick-lamar-compton-lyrics
9026	Immortal Technique	Creation & Destruction	http://rap.genius.com/immortal-technique-creation-&-destruction-lyrics
9027	Immortal Technique	Dominant Species	http://rap.genius.com/Immortal-technique-dominant-species-lyrics
9028	Immortal Technique	Positive Balance	http://rap.genius.com/Immortal-technique-positive-balance-lyrics
9029	Immortal Technique	The Getaway	http://rap.genius.com/immortal-technique-the-getaway-lyrics
9030	Immortal Technique	Beef & Broccoli	http://rap.genius.com/immortal-technique-beef-&-broccoli-lyrics
9031	Immortal Technique	No Me Importa	http://rap.genius.com/Immortal-technique-no-me-importa-lyrics
9032	Immortal Technique	Top of the Food Chain	http://rap.genius.com/immortal-technique-top-of-the-food-chain-lyrics
9033	Immortal Technique	The Poverty of Philosophy	http://rap.genius.com/Immortal-technique-the-poverty-of-philosophy-lyrics
9034	Immortal Technique	Revolutionary	http://rap.genius.com/Immortal-technique-revolutionary-lyrics
9035	Immortal Technique	Spend Some Time	http://rap.genius.com/immortal-technique-spend-some-time-lyrics
9036	Immortal Technique	Dance With the Devil	http://rap.genius.com/Immortal-technique-dance-with-the-devil-lyrics
9037	Immortal Technique	The Prophecy	http://rap.genius.com/Immortal-technique-the-prophecy-lyrics
9038	Immortal Technique	Understand Why	http://rap.genius.com/immortal-technique-understand-why-lyrics
9039	Immortal Technique	No Mercy	http://rap.genius.com/Immortal-technique-no-mercy-lyrics
9040	Immortal Technique	The Illest	http://rap.genius.com/immortal-technique-the-illest-lyrics
9041	Immortal Technique	Speak Your Mind	http://rap.genius.com/Immortal-technique-speak-your-mind-lyrics
9042	Immortal Technique	Revolutionary (Intro)	http://rap.genius.com/Immortal-technique-revolutionary-intro-lyrics
9043	Immortal Technique	The Point of Now Return	http://rap.genius.com/immortal-technique-the-point-of-now-return-lyrics
9044	Immortal Technique	Peruvian Cocaine	http://rap.genius.com/Immortal-technique-peruvian-cocaine-lyrics
9045	Immortal Technique	Harlem Streets	http://rap.genius.com/Immortal-technique-harlem-streets-lyrics
9046	Immortal Technique	Obnoxious	http://rap.genius.com/Immortal-technique-obnoxious-lyrics
9047	Immortal Technique	The Message & The Money	http://rap.genius.com/immortal-technique-the-message-&-the-money-lyrics
9048	Immortal Technique	Industrial Revolution	http://rap.genius.com/Immortal-technique-industrial-revolution-lyrics
9049	Immortal Technique	Crossing the Boundary	http://rap.genius.com/Immortal-technique-crossing-the-boundary-lyrics
9050	Immortal Technique	Sierra Maestra	http://rap.genius.com/immortal-technique-sierra-maestra-lyrics
9051	Immortal Technique	The 4th Branch	http://rap.genius.com/Immortal-technique-the-4th-branch-lyrics
